"srch_id","prop_id","click_bool","booking_bool"
2189,136201,1,1
2191,65405,1,1
2192,109508,1,1
2194,24626,1,1
2196,132687,1,1
2197,93998,1,0
2198,19089,1,1
2199,76814,1,1
2201,91411,1,0
2203,17693,1,0
2206,22707,1,0
2207,33210,1,1
2208,44442,1,0
2209,131978,1,0
2210,77360,1,0
2211,14001,1,1
2212,110546,1,1
2213,88570,1,1
2215,131418,1,0
2216,79008,1,1
2217,1462,1,1
2218,86294,1,1
2219,75249,1,0
2220,53866,1,0
2222,27882,1,0
2223,75862,1,0
2224,91508,1,0
2225,44672,1,1
2226,118424,1,0
2230,12817,1,0
2231,20310,1,1
2232,31442,1,0
2233,45327,1,1
2238,10336,1,0
2239,34316,1,0
2240,10429,1,0
2243,90963,1,1
2244,25908,1,0
2246,118235,1,1
2247,76534,1,1
2248,137127,1,0
2249,54795,1,1
2251,3376,1,0
2251,23776,1,0
2252,96479,1,1
2253,25980,1,0
2254,109312,1,0
2255,2356,1,1
2257,138973,1,0
2260,42275,1,1
2262,4206,1,0
2263,2918,1,1
2265,87966,1,1
2267,132435,1,1
2268,17880,1,1
2270,46779,1,1
2272,132050,1,1
2274,51588,1,1
2279,133505,1,1
2280,138205,1,1
2281,5600,1,1
2283,20494,1,1
2285,66928,1,1
2287,23557,1,1
2290,63105,1,1
2291,89564,1,0
2292,24642,1,0
2293,116895,1,0
2294,31137,1,0
2296,92659,1,1
2297,640,1,1
2298,127963,1,1
2299,86704,1,1
2301,110302,1,1
2301,24519,1,0
2301,109793,1,0
2302,31963,1,0
2303,35648,1,1
2306,15636,1,1
2311,67274,1,0
2312,123155,1,0
2313,97799,1,1
2314,20241,1,1
2316,89017,1,1
2318,19561,1,0
2319,113155,1,0
2320,46726,1,1
2322,130729,1,1
2323,81858,1,1
2325,11826,1,1
2326,111440,1,0
2327,121049,1,1
2328,98055,1,1
2331,46223,1,1
2331,21533,1,0
2331,45803,1,0
2331,78448,1,0
2331,83328,1,0
2331,115091,1,0
2333,138205,1,1
2334,59882,1,0
2335,72980,1,0
2336,54930,1,0
2337,23807,1,1
2338,26446,1,1
2340,100105,1,1
2341,98375,1,0
2343,59436,1,1
2344,134528,1,0
2345,80453,1,1
2346,92960,1,0
2347,14122,1,1
2348,12238,1,1
2349,43890,1,1
2349,1015,1,0
2349,67991,1,0
2351,9723,1,1
2352,114251,1,1
2353,18897,1,1
2354,27702,1,0
2356,102092,1,1
2357,48153,1,0
2358,3674,1,1
2359,83953,1,1
2360,134685,1,1
2362,59198,1,1
2362,95721,1,0
2364,98803,1,0
2365,7827,1,1
2366,96725,1,1
2367,3497,1,1
2370,135274,1,1
2372,81214,1,1
2376,60765,1,1
2377,119418,1,1
2386,119869,1,0
2387,107768,1,0
2389,53841,1,0
2390,63604,1,1
2393,38750,1,0
2394,44123,1,0
2395,54795,1,0
2396,41219,1,0
2397,46233,1,1
2398,61838,1,1
2399,123709,1,0
2400,13070,1,0
2401,106304,1,1
2402,22582,1,1
2404,5322,1,0
2405,63129,1,1
2406,33463,1,1
2407,78972,1,0
2409,122157,1,0
2412,58167,1,1
2413,90200,1,1
2416,116015,1,1
2417,31135,1,1
2418,35219,1,1
2420,131355,1,1
2423,96658,1,1
2424,25075,1,1
2426,8119,1,1
2427,34151,1,1
2428,8409,1,0
2428,18255,1,0
2428,98783,1,0
2428,140183,1,0
2429,40703,1,1
2430,93925,1,1
2431,53494,1,1
2432,82130,1,1
2433,62627,1,1
2434,70960,1,1
2435,111108,1,0
2436,75700,1,1
2437,134024,1,0
2439,97431,1,1
2440,67001,1,0
2442,8243,1,1
2445,27711,1,1
2447,16957,1,1
2452,92100,1,0
2455,29740,1,1
2456,89468,1,0
2460,62938,1,1
2463,80602,1,0
2464,18903,1,0
2465,105449,1,1
2466,37213,1,1
2467,51573,1,0
2468,45110,1,0
2469,107028,1,1
2474,115452,1,1
2474,14177,1,0
2474,22977,1,0
2474,139372,1,0
2475,75067,1,1
2476,128107,1,0
2480,24541,1,1
2482,72988,1,0
2483,94892,1,1
2484,123303,1,1
2486,67190,1,0
2487,65672,1,1
2488,138467,1,1
2489,123902,1,1
2490,133687,1,0
2492,31118,1,0
2493,72324,1,0
2494,60195,1,1
2495,103475,1,1
2498,50608,1,1
2499,442,1,1
2500,78935,1,1
2504,127557,1,1
2505,75434,1,1
2506,72425,1,1
2508,117509,1,1
2508,23347,1,0
2508,44912,1,0
2510,43830,1,1
2512,113283,1,1
2515,65007,1,1
2518,55248,1,1
2519,52855,1,1
2520,20392,1,1
2523,82867,1,0
2524,41311,1,1
2524,109769,1,0
2532,90254,1,1
2533,26501,1,0
2534,44040,1,1
2535,65473,1,1
2537,123480,1,0
2540,78990,1,1
2542,40760,1,1
2542,52322,1,0
2543,56612,1,0
2546,48280,1,1
2549,87607,1,0
2552,107902,1,0
2555,98096,1,1
2558,98565,1,0
2560,17213,1,1
2562,79603,1,1
2564,19210,1,1
2565,101669,1,1
2567,46836,1,0
2568,3572,1,1
2569,31181,1,1
2572,91288,1,0
2574,76607,1,1
2576,21703,1,1
2577,13638,1,1
2578,135371,1,1
2579,45277,1,0
2580,7724,1,1
2582,11676,1,1
2583,137997,1,1
2583,24545,1,0
2583,104517,1,0
2584,115984,1,1
2585,88800,1,1
2586,46611,1,0
2587,53805,1,1
2588,58295,1,1
2591,43653,1,1
2592,131295,1,1
2595,25075,1,0
2596,32361,1,0
2598,2388,1,1
2600,122413,1,1
2602,25486,1,1
2605,38627,1,1
2608,90414,1,1
2610,106333,1,1
2614,5988,1,1
2616,8711,1,1
2616,152,1,0
2616,22045,1,0
2616,126915,1,0
2619,126234,1,1
2620,42167,1,0
2621,84096,1,1
2622,66261,1,1
2623,132045,1,1
2624,76856,1,1
2625,131682,1,0
2627,43503,1,1
2629,81631,1,1
2631,139156,1,1
2632,109686,1,0
2634,136580,1,0
2637,125079,1,1
2638,105212,1,1
2640,82280,1,0
2641,133616,1,0
2642,38443,1,1
2643,114485,1,1
2644,105966,1,0
2645,34633,1,0
2647,111343,1,1
2648,93795,1,0
2649,40240,1,1
2650,121991,1,1
2651,27458,1,1
2653,90139,1,1
2657,79141,1,1
2658,85780,1,1
2659,21596,1,1
2660,34762,1,1
2661,20249,1,1
2662,39355,1,0
2663,112171,1,1
2665,77089,1,1
2667,64596,1,0
2668,33915,1,0
2669,80230,1,0
2670,125014,1,0
2673,109868,1,1
2675,53791,1,0
2677,2786,1,1
2678,21198,1,0
2679,104775,1,1
2679,103137,1,0
2683,117391,1,1
2685,59781,1,1
2686,50330,1,1
2689,19422,1,1
2690,137456,1,1
2691,77006,1,1
2692,79531,1,0
2694,16659,1,1
2696,15994,1,1
2697,30572,1,1
2698,79357,1,1
2700,34440,1,1
2701,78215,1,1
2702,121102,1,0
2703,89951,1,1
2704,50928,1,0
2705,17455,1,1
2706,96020,1,0
2708,40817,1,0
2710,6307,1,1
2712,108587,1,0
2713,13877,1,1
2714,66021,1,1
2716,92434,1,0
2717,3404,1,1
2719,47544,1,0
2722,67457,1,0
2723,16325,1,1
2724,102616,1,0
2727,75581,1,1
2728,62245,1,1
2729,50215,1,1
2731,140254,1,1
2733,1643,1,1
2733,6136,1,0
2737,17023,1,1
2739,60817,1,0
2740,80251,1,0
2741,112014,1,1
2742,22695,1,0
2744,103307,1,1
2746,128856,1,1
2747,36320,1,0
2749,85509,1,0
2749,114408,1,0
2749,115628,1,0
2750,74130,1,0
2754,63666,1,0
2756,135448,1,1
2758,30454,1,1
2759,132055,1,0
2761,114257,1,0
2764,83945,1,0
2766,98345,1,1
2769,49551,1,1
2773,70145,1,0
2775,113920,1,1
2776,16116,1,0
2777,110302,1,1
2778,93670,1,1
2782,91431,1,1
2783,19074,1,1
2785,45058,1,0
2786,120741,1,1
2788,82917,1,1
2789,67212,1,1
2790,68724,1,1
2791,65658,1,0
2793,102656,1,1
2794,33163,1,0
2795,111143,1,1
2796,110657,1,1
2797,118985,1,1
2798,140507,1,1
2799,92505,1,1
2800,15701,1,1
2802,130440,1,0
2803,5146,1,1
2804,81098,1,1
2805,101769,1,1
2806,27704,1,0
2810,88218,1,1
2812,34819,1,1
2813,56740,1,0
2816,42967,1,0
2816,76396,1,0
2817,1709,1,1
2817,23072,1,0
2818,21155,1,1
2823,136668,1,1
2823,77657,1,0
2825,79163,1,1
2827,117955,1,1
2829,77139,1,1
2830,65019,1,0
2831,88616,1,1
2832,58641,1,1
2833,97809,1,1
2834,16527,1,1
2836,28504,1,0
2837,8266,1,1
2839,35043,1,1
2841,96442,1,1
2842,39388,1,1
2843,43910,1,1
2844,22700,1,1
2845,7313,1,0
2847,75373,1,1
2848,71955,1,1
2850,37090,1,1
2852,102499,1,1
2854,85036,1,0
2854,140230,1,0
2855,120954,1,0
2856,29869,1,1
2857,92949,1,1
2859,52488,1,1
2860,87357,1,1
2861,139616,1,1
2862,23185,1,1
2863,68420,1,1
2864,92176,1,1
2865,112063,1,0
2866,61060,1,1
2867,130729,1,1
2868,70880,1,1
2869,2281,1,0
2871,75931,1,1
2872,62416,1,1
2878,135423,1,1
2879,13198,1,1
2880,47279,1,1
2881,126301,1,0
2882,116710,1,1
2883,124922,1,0
2884,61323,1,1
2885,66176,1,0
2888,63528,1,1
2889,13905,1,1
2894,12058,1,1
2895,32653,1,1
2896,12853,1,0
2897,59590,1,0
2898,15926,1,0
2901,15549,1,1
2902,15763,1,1
2903,86214,1,0
2905,125343,1,1
2906,104526,1,1
2908,121355,1,1
2909,119971,1,0
2910,97483,1,1
2911,48227,1,0
2913,7040,1,1
2915,55012,1,1
2916,114305,1,1
2917,76689,1,1
2920,117181,1,1
2921,3235,1,0
2922,133325,1,0
2923,61953,1,1
2924,116618,1,1
2925,112870,1,0
2926,13511,1,1
2926,39277,1,0
2927,140235,1,1
2928,101430,1,1
2929,52461,1,0
2930,50797,1,0
2933,30565,1,1
2935,115089,1,1
2936,13120,1,0
2936,107175,1,0
2937,135003,1,1
2937,110900,1,0
2938,139974,1,1
2939,4928,1,1
2941,70463,1,1
2943,98107,1,1
2944,73280,1,1
2945,69678,1,1
2945,78215,1,0
2946,90351,1,1
2947,83467,1,1
2948,50808,1,0
2949,25968,1,1
2950,66204,1,1
2951,20737,1,1
2953,31717,1,1
2954,94446,1,0
2955,93784,1,1
2956,24960,1,1
2957,22529,1,1
2958,34582,1,0
2959,27723,1,1
2960,21649,1,1
2961,32112,1,1
2963,84795,1,1
2967,30627,1,1
2972,103248,1,0
2974,125581,1,1
2975,47880,1,1
2976,16192,1,1
2977,2907,1,0
2978,133071,1,1
2978,59251,1,0
2982,97345,1,1
2983,129796,1,1
2984,110416,1,0
2985,90258,1,0
2987,123712,1,1
2989,2889,1,1
2990,101120,1,1
2991,77488,1,1
2992,59354,1,1
2993,121665,1,0
2998,52366,1,1
2999,14710,1,0
3000,17143,1,1
3001,67329,1,1
3002,68487,1,1
3003,22521,1,0
3004,37530,1,1
3004,99154,1,0
3005,110640,1,0
3006,21495,1,0
3006,73666,1,0
3006,109686,1,0
3006,127688,1,0
3008,29764,1,1
3009,35050,1,1
3010,109426,1,1
3014,137997,1,1
3015,31655,1,0
3017,49242,1,1
3018,48889,1,1
3020,53691,1,1
3021,67813,1,0
3022,126001,1,0
3023,9959,1,1
3025,16239,1,0
3027,125447,1,0
3028,132668,1,0
3030,87188,1,1
3033,109191,1,1
3034,44098,1,1
3035,109182,1,1
3036,19291,1,1
3037,57724,1,1
3041,111336,1,1
3042,1147,1,1
3043,99719,1,1
3044,133227,1,1
3045,85431,1,1
3046,4897,1,1
3048,59781,1,0
3050,78169,1,1
3051,80933,1,0
3051,81528,1,0
3052,95962,1,1
3053,23089,1,0
3054,85331,1,1
3055,81953,1,1
3056,44890,1,1
3058,3713,1,0
3059,54795,1,1
3060,138112,1,1
3061,18482,1,0
3062,100516,1,1
3062,130811,1,0
3064,44941,1,1
3069,95419,1,1
3074,111268,1,1
3074,100786,1,0
3075,105160,1,1
3076,34080,1,0
3076,55530,1,0
3076,97156,1,0
3077,85603,1,1
3078,37050,1,1
3079,93921,1,1
3080,89107,1,1
3081,95565,1,1
3082,107025,1,1
3083,136210,1,0
3084,51036,1,0
3086,49577,1,1
3087,122081,1,1
3088,43028,1,0
3090,96112,1,0
3091,90403,1,0
3094,62768,1,0
3095,19850,1,1
3098,50818,1,0
3101,100569,1,0
3102,35973,1,1
3103,125083,1,0
3105,57141,1,1
3107,12953,1,1
3107,8948,1,0
3107,18838,1,0
3108,93813,1,0
3109,97606,1,1
3110,73483,1,0
3111,116257,1,1
3112,18581,1,0
3112,54843,1,0
3112,76124,1,0
3114,126277,1,0
3116,134955,1,1
3124,44372,1,1
3126,21531,1,0
3127,85416,1,1
3129,27974,1,1
3130,12546,1,1
3133,30852,1,1
3136,28391,1,1
3138,20122,1,1
3140,64342,1,0
3142,135507,1,1
3143,55920,1,1
3144,31359,1,1
3144,137514,1,0
3145,88926,1,1
3146,73184,1,0
3147,126264,1,1
3148,110990,1,1
3150,28798,1,0
3151,118800,1,0
3152,15016,1,0
3154,125991,1,1
3156,67668,1,1
3157,128577,1,0
3159,54519,1,1
3160,79429,1,0
3161,44720,1,1
3163,55175,1,1
3165,54937,1,1
3166,118031,1,1
3166,78946,1,0
3167,131603,1,1
3168,136069,1,1
3169,92688,1,0
3170,62467,1,1
3172,90056,1,1
3173,18016,1,1
3174,26937,1,0
3174,57717,1,0
3175,6838,1,0
3176,39609,1,1
3179,62743,1,1
3180,108612,1,1
3181,101560,1,0
3187,13312,1,0
3188,69128,1,1
3190,2500,1,0
3190,32766,1,0
3190,35325,1,0
3190,61811,1,0
3190,104962,1,0
3190,137595,1,0
3192,118117,1,0
3195,55576,1,1
3197,25536,1,1
3199,97391,1,1
3202,118489,1,0
3204,111478,1,1
3205,116851,1,1
3206,53494,1,1
3207,225,1,1
3207,91084,1,0
3208,126624,1,1
3211,90554,1,1
3212,135590,1,1
3213,52558,1,0
3214,19073,1,1
3215,79133,1,0
3216,86949,1,1
3217,140495,1,1
3218,116449,1,1
3219,131913,1,1
3220,135551,1,0
3223,100710,1,0
3225,22582,1,1
3226,120561,1,1
3227,48225,1,1
3228,46921,1,1
3228,136377,1,0
3229,38262,1,1
3230,89883,1,0
3235,61982,1,1
3236,135304,1,1
3236,35791,1,0
3236,129344,1,0
3237,92720,1,0
3238,20274,1,0
3240,69118,1,1
3242,84995,1,1
3244,93432,1,1
3245,37731,1,1
3247,30913,1,1
3247,136275,1,0
3248,57636,1,0
3250,92081,1,1
3253,88096,1,1
3254,61009,1,1
3257,119228,1,0
3259,88514,1,1
3260,119784,1,1
3261,87468,1,1
3262,90472,1,0
3266,75895,1,1
3267,121586,1,0
3268,53546,1,1
3270,137670,1,1
3271,20241,1,1
3272,29243,1,0
3275,26681,1,0
3279,126418,1,1
3280,88273,1,1
3281,86822,1,1
3282,96513,1,0
3284,104526,1,1
3285,87425,1,1
3292,88762,1,1
3293,8047,1,0
3294,72137,1,0
3295,81498,1,1
3296,49761,1,1
3300,51674,1,1
3301,80701,1,1
3303,65365,1,1
3304,33033,1,1
3305,10944,1,1
3306,58714,1,1
3307,29811,1,1
3308,138086,1,1
3309,99723,1,0
3310,128918,1,0
3312,51653,1,1
3314,119794,1,1
3315,9830,1,0
3318,129658,1,0
3319,113045,1,1
3320,122681,1,1
3321,74514,1,1
3322,125656,1,1
3322,78649,1,0
3322,121008,1,0
3323,68601,1,0
3324,109017,1,1
3325,104361,1,1
3326,39480,1,1
3327,24474,1,1
3328,96092,1,0
3331,21124,1,1
3333,74165,1,1
3334,9783,1,1
3335,93839,1,0
3338,61226,1,1
3339,44864,1,0
3341,55011,1,0
3342,136556,1,0
3348,112096,1,1
3350,135276,1,1
3351,87501,1,1
3353,74702,1,1
3354,87215,1,1
3354,1085,1,0
3357,129658,1,1
3359,90118,1,0
3362,116710,1,0
3363,49310,1,0
3364,109747,1,0
3365,74324,1,1
3367,30139,1,0
3367,56013,1,0
3367,58759,1,0
3367,71928,1,0
3367,94133,1,0
3367,111108,1,0
3367,128688,1,0
3367,132981,1,0
3368,133287,1,1
3369,107365,1,1
3371,42050,1,1
3372,128036,1,1
3374,41664,1,1
3375,121133,1,1
3377,107652,1,1
3380,38828,1,0
3381,85925,1,0
3382,54937,1,1
3383,70368,1,1
3385,139502,1,0
3388,30918,1,1
3389,105643,1,0
3390,30867,1,1
3391,96327,1,1
3392,80475,1,1
3394,130496,1,1
3396,78723,1,0
3399,140714,1,1
3400,77454,1,0
3401,25836,1,1
3402,24311,1,1
3403,60155,1,1
3404,37124,1,1
3406,132817,1,0
3408,48504,1,0
3411,3030,1,1
3414,98128,1,1
3416,54795,1,1
3417,117453,1,1
3419,60468,1,1
3420,26276,1,0
3421,52101,1,0
3422,71662,1,1
3423,130456,1,1
3424,29738,1,1
3425,91231,1,1
3426,79240,1,1
3427,7377,1,1
3429,51980,1,0
3430,68176,1,1
3431,74941,1,1
3431,44376,1,0
3432,71930,1,1
3435,62351,1,0
3437,110915,1,1
3439,34820,1,0
3443,115368,1,1
3445,99106,1,1
3445,130073,1,0
3445,131932,1,0
3447,78541,1,1
3448,12315,1,1
3449,134757,1,1
3450,87117,1,1
3451,134764,1,1
3452,32431,1,0
3453,91206,1,1
3454,104803,1,1
3455,135671,1,0
3456,117490,1,1
3458,55011,1,0
3459,4565,1,1
3461,31043,1,1
3462,89388,1,1
3463,46404,1,1
3464,123664,1,0
3465,127310,1,1
3467,59882,1,1
3468,44213,1,0
3468,76755,1,0
3469,127553,1,1
3470,8468,1,1
3473,79659,1,1
3475,54795,1,1
3477,30880,1,1
3478,139376,1,0
3480,108806,1,1
3485,113726,1,1
3486,128632,1,1
3487,47977,1,0
3489,16724,1,0
3490,99572,1,1
3492,2094,1,1
3493,10674,1,1
3499,80505,1,0
3500,72684,1,1
3501,128496,1,1
3502,96780,1,1
3503,130541,1,1
3504,69433,1,1
3506,120382,1,0
3507,8603,1,1
3508,33515,1,1
3509,85099,1,1
3512,42906,1,1
3515,87618,1,0
3517,87540,1,0
3517,101142,1,0
3518,63604,1,1
3521,90924,1,1
3522,47610,1,1
3522,9480,1,0
3522,112939,1,0
3523,100999,1,0
3523,103735,1,0
3525,5847,1,0
3525,8456,1,0
3525,11284,1,0
3525,25566,1,0
3525,26507,1,0
3525,27855,1,0
3525,29953,1,0
3525,65146,1,0
3525,67813,1,0
3525,67887,1,0
3525,71662,1,0
3525,71739,1,0
3525,92256,1,0
3525,95512,1,0
3525,99806,1,0
3525,112113,1,0
3525,118822,1,0
3527,138077,1,1
3528,32948,1,1
3529,126423,1,1
3531,33226,1,1
3532,95250,1,1
3533,37733,1,0
3534,60910,1,1
3536,23268,1,0
3538,10681,1,0
3542,124778,1,1
3544,86004,1,1
3547,93154,1,1
3548,100910,1,1
3552,84269,1,1
3554,134154,1,1
3555,109668,1,0
3556,27540,1,0
3558,38161,1,0
3559,44540,1,1
3560,26419,1,1
3561,92828,1,1
3562,6573,1,1
3564,74120,1,0
3569,50549,1,1
3571,55467,1,1
3573,93384,1,0
3574,124650,1,1
3574,120872,1,0
3578,110577,1,1
3581,133820,1,1
3582,68420,1,1
3584,82499,1,0
3585,84914,1,1
3586,105154,1,1
3588,65917,1,0
3589,44273,1,1
3592,15844,1,1
3593,107031,1,1
3595,60148,1,1
3596,118395,1,0
3598,8192,1,1
3600,50899,1,0
3601,118378,1,0
3601,119019,1,0
3601,138230,1,0
3602,83533,1,1
3603,121429,1,1
3603,82451,1,0
3605,39389,1,1
3606,59808,1,1
3608,19854,1,1
3609,109284,1,0
3611,53883,1,1
3613,77465,1,0
3614,78179,1,1
3615,121945,1,1
3616,31308,1,1
3617,57486,1,1
3618,3471,1,0
3619,21018,1,0
3620,72344,1,1
3621,135285,1,0
3625,115240,1,0
3626,140108,1,1
3628,103067,1,1
3630,29182,1,0
3631,69797,1,0
3633,37022,1,1
3635,105212,1,1
3637,92003,1,1
3639,48309,1,0
3640,22578,1,1
3643,49676,1,1
3646,55522,1,1
3648,47872,1,0
3649,53341,1,1
3651,8508,1,1
3652,117260,1,1
3654,86907,1,1
3655,127523,1,1
3656,25731,1,0
3656,69671,1,0
3658,123004,1,1
3659,42370,1,1
3661,44458,1,0
3661,85363,1,0
3663,71288,1,1
3664,67766,1,1
3665,82967,1,1
3667,66435,1,1
3668,121446,1,0
3669,50608,1,0
3670,69184,1,0
3671,62226,1,1
3674,134188,1,1
3676,18569,1,0
3679,85428,1,0
3681,65909,1,1
3682,3213,1,1
3684,73630,1,0
3685,11423,1,1
3686,135551,1,0
3687,22578,1,1
3688,138680,1,1
3690,13322,1,1
3691,139282,1,1
3692,81430,1,1
3694,10746,1,0
3695,50760,1,0
3697,116446,1,0
3699,84770,1,1
3701,33613,1,0
3702,105899,1,1
3707,33143,1,1
3708,58386,1,0
3709,65137,1,1
3714,45666,1,1
3715,66737,1,0
3716,86,1,1
3717,139428,1,1
3720,15491,1,1
3721,70083,1,1
3721,135164,1,0
3723,1251,1,1
3724,130367,1,0
3725,132383,1,1
3727,81217,1,1
3729,55620,1,1
3731,22582,1,1
3732,126742,1,1
3733,24893,1,0
3734,14625,1,0
3735,113604,1,0
3736,6023,1,1
3737,131242,1,1
3737,8864,1,0
3737,67477,1,0
3738,91871,1,1
3740,73668,1,0
3741,121421,1,1
3742,106484,1,0
3744,103457,1,1
3745,80286,1,0
3746,17340,1,1
3747,81615,1,0
3748,99726,1,0
3749,22139,1,1
3750,66663,1,1
3751,85514,1,0
3751,125993,1,0
3752,124224,1,1
3753,80054,1,0
3754,102803,1,1
3757,75140,1,1
3758,130442,1,1
3759,134266,1,1
3760,58816,1,1
3762,63337,1,1
3764,35961,1,1
3765,8231,1,1
3766,134456,1,0
3767,37417,1,1
3770,61181,1,1
3771,60049,1,0
3771,85878,1,0
3772,71938,1,1
3773,25152,1,1
3774,96170,1,1
3775,10746,1,1
3776,79709,1,1
3778,18110,1,1
3779,27765,1,1
3784,91881,1,1
3788,126050,1,1
3789,94082,1,0
3790,91922,1,1
3791,20008,1,0
3791,61365,1,0
3793,73995,1,0
3794,69392,1,1
3794,8903,1,0
3794,66464,1,0
3796,35251,1,1
3798,76214,1,0
3800,74491,1,0
3805,22771,1,1
3807,74062,1,1
3808,72424,1,1
3809,71765,1,1
3810,79306,1,1
3811,63695,1,0
3812,14938,1,1
3813,46949,1,1
3815,35349,1,0
3816,123662,1,0
3817,70718,1,0
3818,105746,1,0
3820,12208,1,1
3821,130699,1,1
3822,2037,1,1
3823,131326,1,1
3824,62834,1,1
3825,72928,1,1
3826,49960,1,0
3827,98803,1,0
3828,109644,1,0
3829,79896,1,1
3832,10680,1,1
3836,12734,1,1
3837,128134,1,1
3840,138450,1,1
3842,18602,1,0
3843,108191,1,0
3844,119049,1,1
3847,114024,1,1
3848,131116,1,0
3850,65855,1,1
3851,86667,1,0
3852,97361,1,0
3856,59590,1,0
3857,22163,1,1
3863,136206,1,0
3864,28037,1,1
3867,62503,1,1
3868,87215,1,1
3869,27711,1,0
3870,119804,1,1
3872,30045,1,1
3873,84269,1,1
3874,32073,1,1
3875,131917,1,0
3876,69322,1,1
3877,7674,1,1
3881,59667,1,1
3882,69671,1,1
3883,12684,1,1
3889,47249,1,1
3889,89641,1,0
3890,84960,1,1
3893,76561,1,1
3894,139418,1,0
3895,65214,1,0
3896,7469,1,1
3897,26281,1,1
3898,65353,1,1
3900,71174,1,1
3901,138118,1,1
3903,115048,1,1
3904,118775,1,1
3906,97689,1,1
3908,110179,1,0
3909,97446,1,1
3911,75372,1,1
3912,39427,1,1
3913,99742,1,0
3914,87341,1,1
3917,134232,1,1
3918,76111,1,0
3919,41271,1,0
3920,93879,1,0
3921,61141,1,1
3923,113200,1,1
3926,86107,1,1
3927,76195,1,0
3934,60159,1,0
3935,4905,1,0
3936,75781,1,1
3937,108789,1,1
3938,113715,1,1
3942,107174,1,1
3943,4040,1,1
3946,126023,1,1
3947,120126,1,1
3948,101652,1,1
3948,8679,1,0
3948,40649,1,0
3948,55303,1,0
3948,97305,1,0
3949,16433,1,1
3951,27980,1,1
3951,117643,1,0
3953,14202,1,0
3955,79395,1,1
3956,132210,1,1
3958,93325,1,1
3959,35625,1,1
3966,97575,1,0
3967,36984,1,1
3968,127613,1,1
3969,67161,1,1
3971,19191,1,1
3976,13569,1,0
3977,105559,1,1
3979,95634,1,1
3980,139741,1,1
3981,133794,1,0
3984,20225,1,0
3984,34413,1,0
3984,75923,1,0
3984,96969,1,0
3985,38691,1,1
3986,68164,1,1
3987,86372,1,1
3989,132611,1,0
3990,14107,1,1
3991,92299,1,1
3994,104546,1,0
3995,104112,1,1
3996,20977,1,1
4000,132549,1,0
4001,102031,1,1
4003,38161,1,1
4005,26890,1,1
4006,109436,1,0
4007,102554,1,1
4008,103487,1,0
4011,46800,1,0
4014,41138,1,1
4015,57948,1,0
4016,82009,1,0
4017,6396,1,0
4019,30446,1,1
4020,53715,1,1
4021,97579,1,0
4022,44585,1,0
4024,82609,1,1
4028,129206,1,1
4029,60280,1,1
4030,49872,1,1
4031,42200,1,1
4032,70898,1,1
4036,24221,1,1
4038,67389,1,1
4039,120047,1,1
4039,103811,1,0
4041,120602,1,1
4042,59295,1,0
4044,11717,1,1
4047,90750,1,1
4048,25486,1,0
4052,41277,1,1
4053,92210,1,0
4054,82237,1,0
4054,107174,1,0
4055,99319,1,0
4057,93183,1,0
4059,77788,1,0
4060,24773,1,1
4066,99942,1,1
4068,98646,1,1
4069,140108,1,1
4071,462,1,1
4072,117450,1,0
4074,139418,1,1
4074,22578,1,0
4079,134965,1,1
4083,54569,1,1
4084,70717,1,1
4085,52840,1,1
4088,98488,1,1
4089,113300,1,1
4090,41641,1,1
4091,70272,1,1
4092,77008,1,1
4094,35251,1,0
4095,25498,1,1
4096,53330,1,1
4097,83749,1,1
4099,140307,1,1
4102,96301,1,1
4102,98616,1,0
4103,92926,1,1
4104,134081,1,0
4105,42553,1,1
4105,4772,1,0
4105,15873,1,0
4106,38576,1,1
4108,30419,1,1
4110,118167,1,1
4111,86031,1,0
4112,72325,1,0
4113,96063,1,1
4114,42444,1,0
4115,107174,1,1
4116,106976,1,1
4117,70488,1,1
4119,125433,1,0
4120,85286,1,1
4121,88219,1,1
4124,32695,1,1
4125,96104,1,1
4127,132210,1,1
4129,79550,1,1
4132,115647,1,0
4135,38968,1,1
4136,34578,1,0
4139,120699,1,0
4141,110950,1,1
4143,57068,1,1
4144,80010,1,1
4145,116895,1,0
4147,59081,1,1
4149,64563,1,1
4150,7813,1,1
4153,79886,1,1
4154,122988,1,1
4155,135249,1,1
4157,61085,1,1
4158,4476,1,1
4159,58319,1,0
4160,73661,1,1
4162,120822,1,1
4164,128464,1,1
4165,110260,1,0
4166,17253,1,1
4168,40346,1,0
4170,117999,1,1
4171,24323,1,0
4173,114234,1,1
4175,29751,1,1
4178,95292,1,1
4179,71181,1,1
4182,120344,1,1
4182,122996,1,0
4183,53883,1,1
4183,131917,1,0
4184,48115,1,1
4185,110431,1,1
4186,8560,1,0
4187,16155,1,1
4188,135049,1,0
4191,18380,1,1
4192,32887,1,0
4193,104890,1,1
4194,97040,1,0
4195,93908,1,1
4196,54175,1,1
4197,90920,1,1
4198,134154,1,0
4199,129278,1,0
4200,27791,1,1
4202,8408,1,1
4203,121008,1,1
4204,78453,1,1
4205,104772,1,0
4207,61766,1,0
4209,73553,1,1
4210,43959,1,0
4211,6099,1,0
4212,54994,1,0
4213,92274,1,1
4214,44170,1,0
4215,12898,1,1
4216,110668,1,1
4220,29530,1,0
4221,133758,1,0
4224,117509,1,1
4225,9987,1,0
4227,104922,1,0
4229,37582,1,1
4231,127369,1,0
4233,95182,1,0
4234,21517,1,1
4235,45995,1,1
4239,139310,1,1
